entry_atr_mult,sl_atr_mult,tp_atr_mult,min_hold,max_hold,cooldown,trade_direction,long_threshold,short_threshold,ret,sharpe,sortino,maxdd,n_trades,n_long,n_short,win_rate,median_net,baseline,baseline_ret,baseline_sharpe,skill_ret_delta,skill_sharpe_delta,baseline_trades,baseline_exposure
0.6,2.0,1.0,6,72,3,long_only,0.6,0.4,0.43405204733776626,1.0640260060021993,0.9664923962336148,-0.20909395266657557,317,317,0,0.6908517350157729,0.007411425272380229,always_long,-0.24523846495056767,-0.7387831133613229,0.6792905122883339,1.802809119363522,379,0.7846083788706739
0.3,2.5,3.0,6,24,6,long_only,0.58,0.42,0.893126006380851,1.9050638791625296,1.8649500910472028,-0.16236718270827868,270,270,0,0.5370370370370371,0.0018410128512580492,always_long,0.038349581919943754,0.10421961627139248,0.8547764244609073,1.8008442628911372,315,0.7137978142076503
0.6,1.0,2.5,6,24,6,long_only,0.76,0.24,0.7825727902404118,2.040905998347469,1.7605372867308184,-0.12812574699097132,254,254,0,0.468503937007874,-0.00275184586201408,always_long,0.08711601665319968,0.24324166882378445,0.6954567735872121,1.7976643295236847,387,0.648224043715847
0.3,1.0,1.0,6,72,3,short_only,0.72,0.28,-0.10019348870061007,-0.35747757082769216,-0.3060109386210558,-0.28280828118126433,302,0,302,0.5066225165562914,0.0007497338414948341,always_short,-0.5710056938250312,-2.1515034474889525,0.4708122051244211,1.7940258766612605,511,0.7094717668488161
0.0,1.5,3.0,6,24,3,short_only,0.72,0.28,-0.14967035323754563,-0.5308792109751443,-0.5217285282256665,-0.2847971652671502,262,0,262,0.42748091603053434,-0.0026198896267921826,always_short,-0.5884233676188049,-2.3217565251078893,0.43875301438125924,1.790877314132745,384,0.781648451730419
0.0,2.0,3.0,12,48,6,long_only,0.76,0.24,1.3026158215266124,2.4527680782564887,2.508623742279512,-0.17374624703750052,169,169,0,0.5562130177514792,0.0034574327939221636,always_long,0.3033481872293313,0.6643966725319053,0.999267634297281,1.7883714057245834,223,0.7975865209471766
0.3,2.5,3.0,6,24,3,long_only,0.76,0.24,0.6525154858298501,1.5343488321456975,1.389224457696456,-0.22931028883234347,240,240,0,0.525,0.0006633569555980189,always_long,-0.09568952182194024,-0.2526383799128337,0.7482050076517903,1.7869872120585313,353,0.799408014571949
0.3,2.0,1.5,12,72,6,short_only,0.63,0.37,-0.20578572970115772,-0.669270019634807,-0.6582573770077891,-0.3197014991117475,201,0,201,0.5223880597014925,0.007534781313810415,always_short,-0.6136146595451819,-2.4558203152539457,0.4078289298440242,1.7865502956191386,245,0.7775500910746812
0.6,1.0,3.0,6,24,3,short_only,0.72,0.28,-0.11447058667169663,-0.4045757481896027,-0.39695823099606414,-0.26520322247210837,281,0,281,0.3665480427046263,-0.0046070431411529816,always_short,-0.5832947703467485,-2.190882295742329,0.46882418367505185,1.7863065475527264,432,0.7544398907103825
0.0,1.5,3.0,6,24,3,long_only,0.58,0.42,1.5957401694898676,2.7070408603215985,2.8982141350309916,-0.12961612258161553,316,316,0,0.5253164556962026,0.0009643279583801698,always_long,0.4357447530996206,0.9246173494232743,1.159995416390247,1.7824235108983242,384,0.7817622950819673
0.0,1.0,2.0,6,72,6,long_only,0.58,0.42,1.4688503716338506,2.8355194849279166,2.89935757035597,-0.1574338179674298,291,291,0,0.43986254295532645,-0.010499999999999945,always_long,0.442320101705443,1.0543561390918252,1.0265302699284076,1.7811633458360914,326,0.7037795992714025
0.0,2.0,2.5,6,72,6,long_only,0.76,0.24,1.0879597408992936,2.3704678270482438,2.3875870031485706,-0.16129709914449242,169,169,0,0.5739644970414202,0.010470869396347742,always_long,0.24701796380082142,0.5893824126161661,0.8409417770984722,1.7810854144320776,224,0.7966757741347905
0.3,1.5,1.0,6,72,6,short_only,0.72,0.28,-0.15346082986236553,-0.6318418634448922,-0.5432296174042599,-0.30684448776937495,244,0,244,0.569672131147541,0.00555955628314413,always_short,-0.5452956915297722,-2.4122553052939066,0.39183486166740666,1.7804134418490145,374,0.660063752276867
0.6,1.5,2.5,12,24,6,long_only,0.58,0.42,1.1011995956279237,2.019579367936249,1.9657501166164486,-0.11050735226248931,280,280,0,0.5107142857142857,0.000577419252948239,always_long,0.10256907144317662,0.23968155552046508,0.9986305241847471,1.7798978124157838,324,0.7056010928961749
0.0,2.0,2.5,6,24,3,short_only,0.63,0.37,-0.019204754697884407,-0.055987543366856005,-0.05834450100997767,-0.3317640470165504,285,0,285,0.47017543859649125,-0.0007160465565097657,always_short,-0.5154622408305816,-1.8357425883297538,0.49625748613269716,1.7797550449628978,380,0.7840391621129326
0.6,2.0,2.5,12,24,2,short_only,0.76,0.24,-0.07216973303626095,-0.22531616902965124,-0.21792194973132986,-0.32051695875764097,239,0,239,0.47280334728033474,-0.0010869442256084857,always_short,-0.5639094218150884,-2.003355131997323,0.49173968877882746,1.7780389629676716,363,0.8349271402550091
0.3,2.0,2.5,6,24,3,long_only,0.58,0.42,0.9737814558071323,1.9121792618949778,1.940558959844698,-0.16121410244474987,311,311,0,0.5112540192926045,0.0005573367012545376,always_long,0.05317795862476338,0.13488389733314116,0.9206034971823689,1.7772953645618366,378,0.7851775956284153
0.0,2.5,1.5,12,72,6,long_only,0.76,0.24,0.665710956831405,1.5169464817855216,1.330629401671563,-0.23809549357092932,172,172,0,0.6686046511627907,0.014999999999999862,always_long,-0.0938570006550501,-0.25954920427211436,0.7595679574864551,1.776495686057636,231,0.7895036429872495
0.0,2.5,2.5,6,48,3,long_only,0.76,0.24,1.2655532049074227,2.451358276565115,2.4285241945920113,-0.19939166497686778,193,193,0,0.5854922279792746,0.009033973536478695,always_long,0.3200474669228075,0.6753123405728666,0.9455057379846152,1.7760459359922485,256,0.8546220400728597
0.6,2.0,1.0,6,72,3,long_only,0.58,0.42,0.4205963921663136,1.0357825982272448,0.9435680142724191,-0.20684459007851635,321,321,0,0.6915887850467289,0.007353515490578116,always_long,-0.24523846495056767,-0.7387831133613229,0.6658348571168813,1.7745657115885676,379,0.7846083788706739
