trade_direction,entry_atr_mult,sl_atr_mult,tp_atr_mult,min_sl,min_hold,max_hold,cooldown,long_threshold,short_threshold,signal_quantile,score,sharpe,total_ret,maxdd,win_rate,n_trades,n_long,n_short
long_only,0.6,2.5,2.0,0.01,4,24,3,0.9,0.1,0.1,-0.45294566720385865,-0.3715595496186722,-0.06756350234188979,-0.17448135976254212,0.5057471264367817,87,87,0
both,1.0,2.0,2.0,0.015,4,24,2,0.9,0.1,0.1,-0.45300821042650785,-0.34421433387873906,-0.09818678427632621,-0.22712824896237727,0.48756218905472637,201,84,117
short_only,0.6,1.5,3.0,0.01,4,48,2,0.85,0.15,0.15,-0.4535819868370379,-0.39321732882796284,-0.09653209192486156,-0.23284005428602714,0.4,130,0,130
short_only,0.6,2.5,2.0,0.015,8,24,2,0.9,0.1,0.1,-0.4535875064693641,-0.39248117440836816,-0.08952771761832623,-0.24016954010419042,0.46551724137931033,116,0,116
short_only,0.3,2.0,2.5,0.015,8,48,3,0.85,0.15,0.15,-0.45386031807564403,-0.33837864873593093,-0.09045142253371219,-0.32493596347244286,0.45871559633027525,109,0,109
both,1.0,2.0,3.0,0.01,4,24,2,0.85,0.15,0.15,-0.45445000836645977,-0.29314563090941165,-0.08836083945762907,-0.27472360563738557,0.43902439024390244,246,103,143
short_only,0.6,2.0,3.0,0.015,4,48,2,0.8,0.2,0.2,-0.4546399502044406,-0.30413422329432266,-0.08685305421555956,-0.4275290730167203,0.4830508474576271,118,0,118
short_only,0.3,1.5,2.0,0.015,8,24,2,0.85,0.15,0.15,-0.4548441299946899,-0.38117702742120496,-0.0902907949378512,-0.23522942571452332,0.4666666666666667,150,0,150
both,0.6,2.5,2.0,0.01,8,24,3,0.85,0.15,0.15,-0.45497330645796746,-0.3237523820348479,-0.10035428607548591,-0.2004953886259248,0.48,250,104,146
short_only,1.0,2.0,2.0,0.015,8,24,2,0.9,0.1,0.1,-0.4554830596158935,-0.3960650603348653,-0.08683034391893796,-0.23870309208941962,0.45689655172413796,116,0,116
long_only,0.3,2.5,2.0,0.01,4,24,2,0.9,0.1,0.1,-0.4563687665472638,-0.37813443374266803,-0.07255664078671653,-0.1942344985641688,0.5333333333333333,90,90,0
both,0.6,2.0,3.0,0.015,4,24,3,0.85,0.15,0.15,-0.4568006254906663,-0.2980266261250368,-0.09468858782672962,-0.2795086722346514,0.461864406779661,236,101,135
both,0.6,1.5,2.0,0.015,4,48,3,0.85,0.15,0.15,-0.45713334843051945,-0.36680647155684193,-0.10902653144803487,-0.19245669487032444,0.4603174603174603,189,79,110
long_only,0.6,2.5,2.0,0.01,4,24,2,0.95,0.05,0.05,-0.4573537075565985,-0.3245655756084033,-0.04939805256099772,-0.20989755022328263,0.5454545454545454,55,55,0
both,1.0,2.0,2.5,0.015,4,24,3,0.98,0.02,0.02,-0.457803938765743,-0.35281502321909136,-0.05939865616930928,-0.1981816271525732,0.4647887323943662,71,19,52
short_only,0.6,2.5,2.0,0.01,8,24,3,0.9,0.1,0.1,-0.4580303306469429,-0.4185763822802919,-0.09352513009965624,-0.20596468983037922,0.45454545454545453,121,0,121
both,0.6,1.5,3.0,0.015,4,24,3,0.85,0.15,0.15,-0.45813373433640825,-0.289796724071263,-0.08863140025078708,-0.29859743003001277,0.4225941422594142,239,99,140
short_only,1.0,2.5,3.0,0.015,8,24,3,0.8,0.2,0.2,-0.45876900743216253,-0.3338529279728564,-0.08802407209348884,-0.3264712075859876,0.4968553459119497,159,0,159
short_only,0.3,1.5,3.0,0.01,4,24,2,0.98,0.02,0.02,-0.45893986980511603,-0.3361572911429971,-0.04925050966381983,-0.15424639439286575,0.39655172413793105,58,0,58
both,1.0,2.5,2.5,0.015,4,24,3,0.98,0.02,0.02,-0.4591600953015865,-0.3520569379175153,-0.06068354658597508,-0.20325765454231653,0.4788732394366197,71,19,52
short_only,0.6,2.0,2.5,0.01,8,24,3,0.8,0.2,0.2,-0.4599345083037868,-0.3361609873521639,-0.08536556398581652,-0.3075048855046466,0.45930232558139533,172,0,172
both,0.6,2.5,2.5,0.01,8,24,3,0.98,0.02,0.02,-0.46038333820501953,-0.3566141605364002,-0.05653416646042697,-0.206399847558696,0.5068493150684932,73,19,54
both,0.3,2.5,2.0,0.015,4,48,3,0.98,0.02,0.02,-0.4605498363386552,-0.29091613843595954,-0.058143430863922596,-0.28357356341384454,0.45614035087719296,57,19,38
short_only,0.6,2.5,2.0,0.01,4,24,3,0.85,0.15,0.15,-0.4615016852495453,-0.3958657545466023,-0.09188750211995322,-0.20375962949467769,0.48125,160,0,160
both,0.6,1.5,2.0,0.015,8,24,3,0.85,0.15,0.15,-0.4617988698969485,-0.28998378201796776,-0.09161561235405258,-0.3020228871137219,0.42916666666666664,240,98,142
both,1.0,2.0,2.0,0.015,8,24,2,0.98,0.02,0.02,-0.4627790168596543,-0.3611696900933717,-0.05939979544231988,-0.20323996059630434,0.4864864864864865,74,20,54
both,0.3,2.5,2.0,0.01,4,24,3,0.9,0.1,0.1,-0.4634679450256106,-0.34823491412425245,-0.09643221001551172,-0.2297887507269848,0.4880382775119617,209,86,123
both,1.0,2.5,2.5,0.015,4,24,3,0.85,0.15,0.15,-0.46359980448602134,-0.31266277070221693,-0.09927295632056976,-0.262096779353855,0.451063829787234,235,98,137
short_only,0.6,2.0,2.5,0.01,4,48,2,0.85,0.15,0.15,-0.46431614129972276,-0.3730868332480127,-0.09284580171086754,-0.3071327024980991,0.4634146341463415,123,0,123
short_only,1.0,1.5,2.0,0.015,8,24,3,0.85,0.15,0.15,-0.46438311623091716,-0.3793004741769355,-0.08984411031878548,-0.26123235042398535,0.4391891891891892,148,0,148
short_only,1.0,2.0,3.0,0.015,4,48,2,0.8,0.2,0.2,-0.46461842531816466,-0.31495039164657107,-0.08969811289606622,-0.42383941077644394,0.4830508474576271,118,0,118
short_only,0.3,2.5,2.0,0.015,4,24,3,0.85,0.15,0.15,-0.4647143002731001,-0.4003466771173571,-0.09889486098657585,-0.22064605861266504,0.46853146853146854,143,0,143
short_only,0.6,2.0,2.0,0.015,8,24,3,0.85,0.15,0.15,-0.46564061149500685,-0.3959765321243525,-0.09385896916736369,-0.2361521392382902,0.47183098591549294,142,0,142
short_only,0.3,2.5,2.0,0.015,8,24,3,0.9,0.1,0.1,-0.46565209681424746,-0.3932993222080193,-0.0885212867216707,-0.25670685495725865,0.45614035087719296,114,0,114
short_only,1.0,2.0,3.0,0.01,4,24,3,0.85,0.15,0.15,-0.46569862414882246,-0.38572670093842576,-0.09102057475716374,-0.2458971812916375,0.44370860927152317,151,0,151
long_only,1.0,1.5,2.0,0.01,4,24,3,0.95,0.05,0.05,-0.4665462747773522,-0.3307734564589662,-0.04423826420584298,-0.21985317808021004,0.509090909090909,55,55,0
both,0.3,2.0,2.5,0.015,8,24,2,0.85,0.15,0.15,-0.46716228966534173,-0.29339375266336387,-0.09557155646028481,-0.30459881868728517,0.4560669456066946,239,99,140
short_only,0.3,2.0,2.5,0.015,4,24,3,0.85,0.15,0.15,-0.4683429307110175,-0.4057901640158103,-0.09738230448833818,-0.21805753059342925,0.45454545454545453,143,0,143
both,1.0,2.5,2.5,0.01,8,24,3,0.98,0.02,0.02,-0.46844986001832334,-0.3650523859597881,-0.05748580116338031,-0.20493338988092452,0.5068493150684932,73,19,54
short_only,1.0,1.5,2.0,0.015,4,48,2,0.95,0.05,0.05,-0.4685706905263294,-0.3465094300386047,-0.0649065677905104,-0.18887168718020717,0.41935483870967744,62,0,62
both,0.3,2.5,2.5,0.015,4,24,2,0.9,0.1,0.1,-0.4685782716780633,-0.3351468307896692,-0.10173127088346035,-0.27826257268612004,0.4898989898989899,198,82,116
short_only,0.6,2.5,2.0,0.015,8,24,3,0.85,0.15,0.15,-0.4687618380627795,-0.4121853974081993,-0.09908250529223261,-0.20779199823512873,0.475177304964539,141,0,141
both,0.3,2.5,2.5,0.015,4,24,2,0.95,0.05,0.05,-0.46950715130647247,-0.38930873068333266,-0.09632711743960842,-0.2697922500913044,0.48484848484848486,132,52,80
short_only,0.6,2.5,2.0,0.01,8,24,3,0.8,0.2,0.2,-0.46975288708762575,-0.36594650935386885,-0.09216675953942166,-0.2584762799882101,0.4857142857142857,175,0,175
both,1.0,2.0,2.5,0.015,8,24,2,0.85,0.15,0.15,-0.47055481107962205,-0.29475494318005513,-0.09622813595480761,-0.30820651361293916,0.45188284518828453,239,99,140
both,0.6,2.0,2.0,0.015,8,48,3,0.85,0.15,0.15,-0.470914375939376,-0.3496527312338012,-0.11269028993313268,-0.2794469651386629,0.49714285714285716,175,74,101
short_only,0.3,2.5,2.0,0.01,8,24,3,0.9,0.1,0.1,-0.47117844918538315,-0.42910247555848435,-0.09616398484991406,-0.20937456762221254,0.45454545454545453,121,0,121
short_only,0.6,2.0,2.5,0.015,4,24,3,0.85,0.15,0.15,-0.4713428493809576,-0.4055011410131925,-0.09691837188780239,-0.22495570780576746,0.46153846153846156,143,0,143
short_only,0.6,1.5,2.5,0.01,4,24,3,0.925,0.075,0.075,-0.4714646737688998,-0.42528000920233267,-0.08064742061373997,-0.14957338792790106,0.42342342342342343,111,0,111
short_only,0.3,1.5,2.5,0.01,8,24,2,0.8,0.2,0.2,-0.47160766917709085,-0.3271204267298989,-0.08197010857837905,-0.32993720538495225,0.40641711229946526,187,0,187
long_only,0.6,2.0,2.0,0.01,4,24,3,0.95,0.05,0.05,-0.473273325300176,-0.34079001905039297,-0.04663801159542513,-0.20808308321990757,0.5555555555555556,54,54,0
both,0.6,2.0,2.5,0.01,4,24,2,0.95,0.05,0.05,-0.4742292466594658,-0.40296059486096214,-0.09494983802711598,-0.24288780573766694,0.48201438848920863,139,54,85
short_only,0.6,1.5,2.0,0.015,8,24,2,0.85,0.15,0.15,-0.47452788345660224,-0.4028241607902279,-0.09534872116475024,-0.22776665598541995,0.4666666666666667,150,0,150
both,1.0,2.5,2.0,0.015,4,48,2,0.98,0.02,0.02,-0.47482605417367585,-0.29827039713498343,-0.06094505241069559,-0.30529868955218076,0.45,60,21,39
short_only,0.3,2.0,2.0,0.01,4,48,3,0.85,0.15,0.15,-0.47504947530085334,-0.36002616912342783,-0.08333933226233636,-0.34573976182806637,0.5,134,0,134
long_only,0.6,2.5,2.0,0.01,4,24,2,0.9,0.1,0.1,-0.476955173359936,-0.3975601401154086,-0.07572118821223683,-0.19778138329389103,0.5333333333333333,90,90,0
short_only,0.6,1.5,2.5,0.01,8,24,3,0.925,0.075,0.075,-0.4784829409011803,-0.42647720359670943,-0.08292775707220279,-0.14906774588548882,0.4351851851851852,108,0,108
short_only,0.3,1.5,3.0,0.015,8,48,2,0.85,0.15,0.15,-0.4795697404843411,-0.36553317509684524,-0.09442143048102591,-0.3226006047561424,0.43636363636363634,110,0,110
short_only,1.0,2.0,2.0,0.015,4,24,2,0.9,0.1,0.1,-0.479849788486349,-0.42979247387975367,-0.09313265318032649,-0.21887398362293214,0.46153846153846156,117,0,117
both,0.6,2.0,2.0,0.015,4,24,2,0.9,0.1,0.1,-0.48042723984614166,-0.3683244711900211,-0.10466711096492409,-0.22932963659595815,0.4925373134328358,201,84,117
both,1.0,2.5,2.5,0.015,4,24,2,0.9,0.1,0.1,-0.4806957464500067,-0.3417287045904105,-0.10285555266156099,-0.28856959309546754,0.48484848484848486,198,82,116
short_only,1.0,1.5,3.0,0.01,8,24,3,0.8,0.2,0.2,-0.48095613290661654,-0.3592165798604822,-0.0895883432669502,-0.29044082848406705,0.41899441340782123,179,0,179
both,1.0,2.5,2.5,0.01,8,48,2,0.8,0.2,0.2,-0.4810857502415502,-0.2715467651214301,-0.09616800427379013,-0.4128692361512337,0.5023474178403756,213,97,116
both,0.3,2.0,2.5,0.01,8,24,3,0.85,0.15,0.15,-0.4812739397410004,-0.310314172234918,-0.09863652556362712,-0.28543641316005197,0.44534412955465585,247,104,143
both,0.6,2.5,2.0,0.015,4,24,3,0.95,0.05,0.05,-0.48263588750500896,-0.41781108054374616,-0.09683123040962605,-0.2415535441181709,0.5076923076923077,130,52,78
short_only,0.6,2.5,2.0,0.015,4,24,2,0.85,0.15,0.15,-0.482663783980824,-0.40901808101607195,-0.10154936673268478,-0.23167213125811775,0.46938775510204084,147,0,147
short_only,1.0,2.5,3.0,0.01,4,24,3,0.9,0.1,0.1,-0.48325220639618754,-0.44148792410140547,-0.09642369771046821,-0.19228798634299446,0.46153846153846156,117,0,117
short_only,0.3,2.0,2.0,0.015,8,24,2,0.85,0.15,0.15,-0.4832720745922892,-0.3966491708606626,-0.09649602276038227,-0.26109578002037664,0.46938775510204084,147,0,147
short_only,0.6,2.5,2.5,0.015,4,24,3,0.9,0.1,0.1,-0.48345659511362626,-0.40181499278030297,-0.0913016577246516,-0.2699914899385183,0.4690265486725664,113,0,113
short_only,1.0,2.0,2.5,0.015,4,24,3,0.85,0.15,0.15,-0.4839334763343349,-0.41706801469024707,-0.09947284460377848,-0.22524512045538836,0.46153846153846156,143,0,143
short_only,1.0,2.0,2.0,0.015,4,48,3,0.95,0.05,0.05,-0.48486766017915506,-0.3536238102641329,-0.0671813713373377,-0.19068339257786945,0.43859649122807015,57,0,57
both,1.0,2.5,2.0,0.015,4,24,2,0.9,0.1,0.1,-0.48569291284298943,-0.3609703839243306,-0.10692927749410575,-0.25447700346520563,0.49,200,83,117
short_only,0.6,2.5,2.5,0.015,8,48,2,0.85,0.15,0.15,-0.48718770727647664,-0.35962492352875997,-0.09841679551213289,-0.33355542863540416,0.5188679245283019,106,0,106
short_only,1.0,2.0,2.0,0.015,8,24,3,0.85,0.15,0.15,-0.48770187455638253,-0.4142007003615082,-0.09783364573984932,-0.24107173896247644,0.47183098591549294,142,0,142
short_only,1.0,1.5,2.5,0.015,4,24,2,0.85,0.15,0.15,-0.48810890849440913,-0.39857073679031874,-0.09437652738529667,-0.26268268736691336,0.4304635761589404,151,0,151
short_only,0.6,2.5,2.0,0.015,4,24,2,0.9,0.1,0.1,-0.4883497354614742,-0.4383394811234245,-0.10054109970872371,-0.21366063242713398,0.4700854700854701,117,0,117
short_only,0.6,1.5,2.5,0.01,8,24,3,0.9,0.1,0.1,-0.4889169902360104,-0.45002271458941995,-0.09638651422490885,-0.1960994195719772,0.42276422764227645,123,0,123
short_only,1.0,2.5,2.0,0.015,8,24,3,0.85,0.15,0.15,-0.48905970199060456,-0.4297779404231915,-0.10295142322961559,-0.21056256357872705,0.475177304964539,141,0,141
short_only,0.6,2.0,2.0,0.015,4,48,3,0.925,0.075,0.075,-0.490181443175867,-0.3897709645074115,-0.08312670191194449,-0.16773620526175578,0.4810126582278481,79,0,79
short_only,0.6,1.5,2.5,0.01,4,24,3,0.85,0.15,0.15,-0.49295724291458026,-0.4127499329783837,-0.09256409245076869,-0.23100000406250684,0.43478260869565216,161,0,161
both,1.0,1.5,2.5,0.015,4,24,2,0.85,0.15,0.15,-0.49326915616397027,-0.3398340598732187,-0.10225384978310681,-0.2522000660679279,0.4344262295081967,244,100,144
both,0.6,2.0,2.5,0.015,8,24,2,0.85,0.15,0.15,-0.493570648711662,-0.3143246103402557,-0.10215106661647377,-0.31103468952037855,0.4560669456066946,239,99,140
short_only,0.6,1.5,3.0,0.01,4,48,3,0.85,0.15,0.15,-0.4963402959626525,-0.4364420754686498,-0.10233501848271254,-0.22935685799880343,0.40310077519379844,129,0,129
short_only,1.0,1.5,2.0,0.015,8,48,3,0.8,0.2,0.2,-0.49644873813463464,-0.3955931859002281,-0.1055608191800218,-0.29909024409211593,0.4338235294117647,136,0,136
short_only,1.0,2.0,3.0,0.015,4,48,2,0.85,0.15,0.15,-0.4964844851302772,-0.33761078646481774,-0.09127147283298354,-0.39781021014154505,0.49523809523809526,105,0,105
short_only,0.6,1.5,2.5,0.01,8,24,3,0.85,0.15,0.15,-0.49786369077617865,-0.41860924417445544,-0.09647435588909159,-0.23208813944315132,0.4394904458598726,157,0,157
long_only,0.3,2.5,2.0,0.015,4,24,2,0.95,0.05,0.05,-0.49879023772377706,-0.35889014012099624,-0.057673379144351444,-0.2144629282719402,0.5185185185185185,54,54,0
short_only,0.3,2.5,2.5,0.015,4,48,3,0.85,0.15,0.15,-0.4998828711849367,-0.36259959385657087,-0.09931947389464268,-0.3557097376299872,0.48598130841121495,107,0,107
short_only,0.6,2.0,2.5,0.01,4,24,2,0.9,0.1,0.1,-0.5001685491998455,-0.4606188629428552,-0.09828623751373355,-0.1733056465722283,0.42276422764227645,123,0,123
short_only,0.6,2.5,3.0,0.015,8,24,3,0.8,0.2,0.2,-0.5001963590174777,-0.36767217792653,-0.09651672629276609,-0.3357411569064929,0.4968553459119497,159,0,159
both,1.0,2.5,2.5,0.015,4,24,2,0.95,0.05,0.05,-0.5010211640110972,-0.4206133696341177,-0.10246610832578906,-0.2660012184178032,0.4772727272727273,132,52,80
both,0.6,1.5,2.0,0.015,4,24,3,0.98,0.02,0.02,-0.5013852802994424,-0.397949008146566,-0.06412778197281022,-0.17962837600944045,0.4931506849315068,73,19,54
short_only,1.0,1.5,2.5,0.01,4,24,3,0.925,0.075,0.075,-0.5021390505987046,-0.45404836737036935,-0.08596156288478884,-0.15787018889424284,0.42342342342342343,111,0,111
both,1.0,2.5,2.5,0.01,4,48,3,0.8,0.2,0.2,-0.5041723935541227,-0.3231131352486294,-0.10661878009070047,-0.35592996835343,0.5,208,90,118
short_only,0.6,1.5,2.0,0.015,4,48,2,0.95,0.05,0.05,-0.5041873737316045,-0.37983860707398287,-0.07105898783588083,-0.19420848232736415,0.41935483870967744,62,0,62
short_only,1.0,2.0,3.0,0.01,4,24,2,0.85,0.15,0.15,-0.5053038520018717,-0.4323059637178011,-0.10301424714136909,-0.2236664923755802,0.4304635761589404,151,0,151
short_only,1.0,2.0,2.5,0.015,8,24,2,0.85,0.15,0.15,-0.5074176268785685,-0.4261580899229991,-0.1037325637940324,-0.24827461433144857,0.4482758620689655,145,0,145
short_only,1.0,2.5,3.0,0.01,4,24,3,0.85,0.15,0.15,-0.5079242707066041,-0.44583196637727307,-0.10658354079471899,-0.20373397462318132,0.4527027027027027,148,0,148
both,0.3,2.5,2.5,0.01,8,24,3,0.85,0.15,0.15,-0.5108549235611237,-0.34299894142314913,-0.11038206999356959,-0.27701559265680126,0.4609053497942387,243,103,140
short_only,1.0,2.0,2.0,0.015,4,24,3,0.98,0.02,0.02,-0.5110178513704707,-0.37794194389371505,-0.05436410868282482,-0.14546728382559196,0.4528301886792453,53,0,53
short_only,1.0,2.5,2.5,0.015,4,24,2,0.95,0.05,0.05,-0.511038128146073,-0.3962740753443748,-0.07546616573070031,-0.23759115106743542,0.45,80,0,80
both,1.0,2.5,2.0,0.015,4,48,3,0.98,0.02,0.02,-0.5114727294976319,-0.33793984462531734,-0.06703760035410877,-0.2846851811928104,0.43859649122807015,57,19,38
both,1.0,2.5,2.5,0.01,8,24,2,0.9,0.1,0.1,-0.5122900210863484,-0.3843385246214497,-0.11326243522331392,-0.25245103099167104,0.46798029556650245,203,84,119
short_only,1.0,1.5,2.5,0.015,4,24,3,0.85,0.15,0.15,-0.5125070433242589,-0.424477814873928,-0.09747055106086477,-0.25894957950262465,0.42,150,0,150
short_only,0.3,1.5,3.0,0.015,4,24,2,0.8,0.2,0.2,-0.5130328107763884,-0.34888606835984626,-0.0907301896532865,-0.3773080895482095,0.4180790960451977,177,0,177
both,0.6,1.5,2.5,0.015,4,24,3,0.85,0.15,0.15,-0.5142502057659579,-0.33072829704067824,-0.09838491305032393,-0.31644798900937504,0.4156378600823045,243,99,144
both,0.6,2.5,2.0,0.01,4,24,3,0.9,0.1,0.1,-0.5145471112728695,-0.3864109202787033,-0.10599355604104699,-0.2490748825702651,0.48325358851674644,209,86,123
short_only,0.6,2.5,2.5,0.015,4,24,2,0.9,0.1,0.1,-0.5147046219267176,-0.4438067980693768,-0.10240742294399485,-0.25083067230905154,0.45689655172413796,116,0,116
short_only,0.6,2.5,3.0,0.01,8,24,3,0.8,0.2,0.2,-0.515482872355034,-0.38954583549931254,-0.10173686079294442,-0.30755567282329765,0.47904191616766467,167,0,167
both,1.0,2.5,2.0,0.01,8,24,3,0.85,0.15,0.15,-0.5177591216602158,-0.3627505395200476,-0.11159137611437309,-0.24052150446381132,0.476,250,104,146
both,0.6,2.0,2.5,0.01,4,48,3,0.8,0.2,0.2,-0.5179634779036592,-0.32059673252222043,-0.10215448853196896,-0.3658452051975004,0.4823008849557522,226,103,123
short_only,1.0,2.5,2.5,0.015,4,24,3,0.9,0.1,0.1,-0.5190690530173133,-0.4327073681163338,-0.09799023543640528,-0.27478013508429916,0.4690265486725664,113,0,113
short_only,0.6,2.0,2.0,0.015,4,48,3,0.95,0.05,0.05,-0.5205395029394855,-0.3869882861646926,-0.07341831556948997,-0.19398223600390502,0.43859649122807015,57,0,57
short_only,0.3,1.5,3.0,0.015,4,24,3,0.8,0.2,0.2,-0.5205986775729369,-0.38368501411949085,-0.09721802858560047,-0.33117840231109225,0.47619047619047616,168,0,168
short_only,0.6,1.5,2.5,0.015,8,24,3,0.8,0.2,0.2,-0.5213438912053688,-0.39085834814235537,-0.09809332904842205,-0.31486162704288445,0.4764705882352941,170,0,170
short_only,0.3,2.5,3.0,0.01,8,48,3,0.8,0.2,0.2,-0.5222522242373563,-0.4075964743303807,-0.11343572971458693,-0.3386030493005543,0.4596774193548387,124,0,124
short_only,0.3,2.0,3.0,0.01,4,48,3,0.85,0.15,0.15,-0.5225487142119423,-0.4444119218889964,-0.10953587626377481,-0.2724241300437978,0.4380165289256198,121,0,121
short_only,1.0,1.5,3.0,0.015,4,24,2,0.8,0.2,0.2,-0.5225963081459287,-0.3671130954650433,-0.09402576328981016,-0.35767417050768996,0.4180790960451977,177,0,177
short_only,0.6,2.0,3.0,0.015,4,24,3,0.85,0.15,0.15,-0.5237540983863633,-0.4449364484917932,-0.10783951810703674,-0.24634417086986812,0.46808510638297873,141,0,141
short_only,0.3,2.5,2.0,0.015,4,24,2,0.85,0.15,0.15,-0.5240625816263542,-0.4430614626411515,-0.10903224193374117,-0.24134468535897355,0.47619047619047616,147,0,147
short_only,0.6,1.5,3.0,0.015,8,48,2,0.8,0.2,0.2,-0.5241789726727322,-0.38005945390677415,-0.1053824366278372,-0.3943096476181279,0.4153846153846154,130,0,130
short_only,0.6,2.0,2.5,0.01,4,24,2,0.95,0.05,0.05,-0.5244883388420754,-0.4354588572400002,-0.07929683312371216,-0.1869382652052718,0.4470588235294118,85,0,85
short_only,0.3,2.0,3.0,0.015,8,48,3,0.8,0.2,0.2,-0.5253255257114007,-0.3773020028095379,-0.10731318832928238,-0.4084410522135684,0.4661016949152542,118,0,118
short_only,1.0,1.5,3.0,0.015,4,24,2,0.85,0.15,0.15,-0.5255500236783981,-0.43080706266547675,-0.10243501702437252,-0.27326410293048914,0.43537414965986393,147,0,147
long_only,0.6,2.0,2.0,0.01,4,24,2,0.95,0.05,0.05,-0.5259443357596169,-0.38563637076093366,-0.05825630995332265,-0.21816985016618426,0.5454545454545454,55,55,0
short_only,0.3,1.5,2.0,0.015,8,48,3,0.8,0.2,0.2,-0.5265575040658673,-0.41796912619261467,-0.11244481088028258,-0.30997610763865535,0.4485294117647059,136,0,136
short_only,0.6,1.5,2.0,0.015,8,48,3,0.8,0.2,0.2,-0.5270182877806395,-0.42178725221938523,-0.11253067966772767,-0.30320495328029756,0.4411764705882353,136,0,136
both,1.0,2.0,2.5,0.015,4,24,3,0.85,0.15,0.15,-0.5287093779574684,-0.36303174440105923,-0.11210932784157868,-0.2786611131668961,0.4579831932773109,238,101,137
both,1.0,2.0,2.0,0.01,4,48,3,0.85,0.15,0.15,-0.5293853144791694,-0.38060245435308115,-0.1095469507373541,-0.2737089108282063,0.5159817351598174,219,93,126
short_only,0.6,1.5,3.0,0.01,8,24,2,0.8,0.2,0.2,-0.5300405834596759,-0.3912047934518204,-0.09924008110650917,-0.31077398884746016,0.3858695652173913,184,0,184
short_only,0.6,1.5,3.0,0.015,4,24,2,0.8,0.2,0.2,-0.5300899702075297,-0.3703861964730128,-0.09522448905975223,-0.36528156853260485,0.423728813559322,177,0,177
short_only,0.6,1.5,3.0,0.01,8,24,3,0.8,0.2,0.2,-0.5304995399062957,-0.4015585455788105,-0.10015624272820167,-0.29749955745146683,0.41899441340782123,179,0,179
both,1.0,2.5,2.0,0.01,4,24,3,0.9,0.1,0.1,-0.5305300288850464,-0.39996322561706915,-0.10910265440757083,-0.25185778975988155,0.4880382775119617,209,86,123
short_only,1.0,2.0,2.5,0.01,8,24,3,0.85,0.15,0.15,-0.5306220480551209,-0.4398958846273953,-0.1026566787481965,-0.2593656750867409,0.44370860927152317,151,0,151
short_only,0.6,2.0,2.5,0.015,8,48,3,0.85,0.15,0.15,-0.5310183680592819,-0.4128167011497373,-0.10922592221798144,-0.31752174073148587,0.47706422018348627,109,0,109
